,Desarrollador,Año,recommend,sentiment_analysis
34349,Turtle Rock Studios,2015,True,0
34350,Turtle Rock Studios,2015,True,2
34351,Turtle Rock Studios,2015,True,1
34352,Turtle Rock Studios,2015,True,0
34353,Turtle Rock Studios,2015,True,2
34354,Turtle Rock Studios,2015,True,2
34355,Turtle Rock Studios,2015,True,2
34356,Turtle Rock Studios,2015,False,0
34357,Turtle Rock Studios,2015,True,2
34358,Turtle Rock Studios,2015,True,1
34359,Turtle Rock Studios,2015,True,1
34360,Turtle Rock Studios,2015,True,2
34361,Turtle Rock Studios,2015,True,1
34362,Turtle Rock Studios,2015,True,2
34363,Turtle Rock Studios,2015,True,0
34364,Turtle Rock Studios,2015,False,2
34365,Turtle Rock Studios,2015,False,2
34366,Turtle Rock Studios,2015,False,1
34367,Turtle Rock Studios,2015,True,2
34368,Turtle Rock Studios,2015,True,2
34369,Turtle Rock Studios,2015,False,0
34370,Turtle Rock Studios,2015,True,1
34371,Turtle Rock Studios,2015,True,1
34372,Turtle Rock Studios,2015,False,0
34373,Turtle Rock Studios,2015,True,2
34374,Turtle Rock Studios,2015,True,0
34375,Turtle Rock Studios,2015,True,1
34376,Turtle Rock Studios,2015,True,1
34377,Turtle Rock Studios,2015,False,2
34378,Turtle Rock Studios,2015,True,2
34379,Turtle Rock Studios,2015,True,2
34380,Turtle Rock Studios,2015,False,0
34381,Turtle Rock Studios,2015,True,2
34382,Turtle Rock Studios,2015,True,2
34383,Turtle Rock Studios,2015,True,2
34384,Turtle Rock Studios,2015,True,2
34385,Turtle Rock Studios,2015,True,1
34386,Turtle Rock Studios,2015,True,2
34387,Turtle Rock Studios,2015,True,2
34388,Turtle Rock Studios,2015,True,2
34389,Turtle Rock Studios,2015,True,2
34390,Turtle Rock Studios,2015,True,1
34391,Turtle Rock Studios,2015,True,2
34392,Turtle Rock Studios,2015,True,2
34393,Turtle Rock Studios,2015,False,0
34394,Turtle Rock Studios,2015,True,2
34395,Turtle Rock Studios,2015,True,0
34396,Turtle Rock Studios,2015,True,2
34397,Turtle Rock Studios,2015,True,2
34398,Turtle Rock Studios,2015,True,0
34399,Turtle Rock Studios,2015,True,1
34400,Turtle Rock Studios,2015,True,1
34401,Turtle Rock Studios,2015,True,0
34402,Turtle Rock Studios,2015,True,2
34403,Turtle Rock Studios,2015,True,1
34404,Turtle Rock Studios,2015,True,0
34405,Turtle Rock Studios,2015,True,2
34406,Turtle Rock Studios,2015,True,2
34407,Turtle Rock Studios,2015,True,2
34408,Turtle Rock Studios,2015,False,0
34409,Turtle Rock Studios,2015,True,2
34410,Turtle Rock Studios,2015,True,1
34411,Turtle Rock Studios,2015,True,1
34412,Turtle Rock Studios,2015,True,2
34413,Turtle Rock Studios,2015,True,1
34414,Turtle Rock Studios,2015,True,2
34415,Turtle Rock Studios,2015,True,0
34416,Turtle Rock Studios,2015,False,2
34417,Turtle Rock Studios,2015,False,2
34418,Turtle Rock Studios,2015,False,1
34419,Turtle Rock Studios,2015,True,2
34420,Turtle Rock Studios,2015,True,2
34421,Turtle Rock Studios,2015,False,0
34422,Turtle Rock Studios,2015,True,1
34423,Turtle Rock Studios,2015,True,1
34424,Turtle Rock Studios,2015,False,0
34425,Turtle Rock Studios,2015,True,2
34426,Turtle Rock Studios,2015,True,0
34427,Turtle Rock Studios,2015,True,1
34428,Turtle Rock Studios,2015,True,1
34429,Turtle Rock Studios,2015,False,2
34430,Turtle Rock Studios,2015,True,2
34431,Turtle Rock Studios,2015,True,2
34432,Turtle Rock Studios,2015,False,0
34433,Turtle Rock Studios,2015,True,2
34434,Turtle Rock Studios,2015,True,2
34435,Turtle Rock Studios,2015,True,2
34436,Dingo Games,2015,True,2
34437,Dingo Games,2015,True,2
34438,Dingo Games,2015,True,2
34439,Dingo Games,2015,True,2
34440,Dingo Games,2015,True,2
34441,Dingo Games,2015,True,2
34442,Dingo Games,2015,True,2
34443,Dingo Games,2015,True,2
34444,Reiza Studios,2015,True,1
34445,Reiza Studios,2015,True,1
34446,Reiza Studios,2015,True,1
34447,"M2 Co.,LTD",2015,True,0
34448,Payload Studios,2015,False,0
34449,Payload Studios,2015,True,2
34450,Payload Studios,2015,True,2
34451,Payload Studios,2015,True,2
34452,Payload Studios,2015,True,0
34453,Payload Studios,2015,False,1
34454,Payload Studios,2015,True,2
34455,Payload Studios,2015,True,2
34456,Payload Studios,2015,False,0
34457,Payload Studios,2015,True,2
34458,Payload Studios,2015,True,2
34459,Payload Studios,2015,True,2
34460,Payload Studios,2015,True,0
34461,Payload Studios,2015,False,1
34462,Payload Studios,2015,True,2
34463,Payload Studios,2015,True,2
34464,Payload Studios,2015,False,0
34465,Payload Studios,2015,True,2
34466,Payload Studios,2015,True,2
34467,Payload Studios,2015,True,2
34468,Payload Studios,2015,True,0
34469,Payload Studios,2015,False,1
34470,Payload Studios,2015,True,2
34471,Payload Studios,2015,True,2
34472,Cabygon,2015,True,1
34473,Cabygon,2015,True,1
34474,Cabygon,2015,True,1
34475,minori,2015,True,0
34476,Focus Home Interactive,2015,False,1
34477,Focus Home Interactive,2015,False,1
34478,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34479,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34480,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34481,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34482,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34483,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,1
34484,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34485,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34486,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34487,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34488,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34489,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,1
34490,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34491,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34492,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34493,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34494,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34495,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,1
34496,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34497,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34498,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34499,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34500,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
34501,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,1
34502,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34503,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34504,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34505,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34506,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34507,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34508,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34509,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34510,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34511,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34512,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34513,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34514,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34515,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34516,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34517,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34518,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34519,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34520,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34521,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34522,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34523,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34524,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34525,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34526,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34527,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34528,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34529,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34530,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34531,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34532,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34533,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34534,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34535,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34536,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34537,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34538,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34539,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34540,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34541,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34542,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,False,2
34543,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34544,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34545,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34546,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34547,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34548,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34549,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34550,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34551,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34552,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34553,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34554,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34555,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34556,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34557,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34558,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34559,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34560,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34561,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34562,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34563,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34564,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34565,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34566,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34567,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34568,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34569,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34570,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34571,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34572,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34573,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34574,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34575,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34576,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34577,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34578,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34579,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34580,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34581,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34582,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34583,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34584,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34585,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34586,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34587,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34588,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34589,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34590,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34591,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34592,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34593,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34594,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34595,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34596,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34597,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34598,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34599,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34600,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34601,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34602,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34603,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34604,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34605,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34606,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34607,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34608,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34609,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34610,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34611,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34612,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,False,2
34613,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34614,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34615,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34616,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34617,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34618,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34619,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34620,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34621,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34622,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34623,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34624,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34625,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34626,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34627,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34628,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34629,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34630,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34631,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34632,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34633,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34634,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34635,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,0
34636,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34637,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34638,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34639,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,2
34640,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34641,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015,True,1
34642,Atelier 801,2015,True,1
34643,Atelier 801,2015,False,1
34644,Atelier 801,2015,True,1
34645,Atelier 801,2015,True,2
34646,Atelier 801,2015,True,1
34647,Atelier 801,2015,True,2
34648,Atelier 801,2015,True,2
34649,Atelier 801,2015,True,1
34650,Atelier 801,2015,True,1
34651,Atelier 801,2015,True,2
34652,Atelier 801,2015,True,1
34653,Atelier 801,2015,False,1
34654,Atelier 801,2015,True,1
34655,Atelier 801,2015,True,2
34656,Atelier 801,2015,True,1
34657,Atelier 801,2015,True,2
34658,Atelier 801,2015,True,2
34659,Atelier 801,2015,True,1
34660,Atelier 801,2015,True,1
34661,Atelier 801,2015,True,2
34662,Atelier 801,2015,True,1
34663,Atelier 801,2015,False,1
34664,Atelier 801,2015,True,1
34665,Atelier 801,2015,True,2
34666,Atelier 801,2015,True,1
34667,Atelier 801,2015,True,2
34668,Atelier 801,2015,True,2
34669,Atelier 801,2015,True,1
34670,Atelier 801,2015,True,1
34671,Atelier 801,2015,True,2
34672,Lazy Bum Games,2015,False,2
34673,Lazy Bum Games,2015,False,2
34674,Lazy Bum Games,2015,False,2
34675,Spiderling Studios,2015,True,2
34676,Spiderling Studios,2015,True,1
34677,Spiderling Studios,2015,True,2
34678,Spiderling Studios,2015,True,2
34679,Spiderling Studios,2015,True,0
34680,Spiderling Studios,2015,True,2
34681,Spiderling Studios,2015,True,1
34682,Spiderling Studios,2015,True,2
34683,Spiderling Studios,2015,True,2
34684,Spiderling Studios,2015,True,1
34685,Spiderling Studios,2015,True,2
34686,Spiderling Studios,2015,True,2
34687,Spiderling Studios,2015,True,1
34688,Spiderling Studios,2015,True,2
34689,Spiderling Studios,2015,True,2
34690,Spiderling Studios,2015,True,1
34691,Spiderling Studios,2015,True,1
34692,Spiderling Studios,2015,True,2
34693,Spiderling Studios,2015,True,1
34694,Spiderling Studios,2015,True,2
34695,Spiderling Studios,2015,True,0
34696,Spiderling Studios,2015,True,1
34697,Spiderling Studios,2015,True,2
34698,Spiderling Studios,2015,True,2
34699,Spiderling Studios,2015,True,2
34700,Spiderling Studios,2015,True,2
34701,Spiderling Studios,2015,True,2
34702,Spiderling Studios,2015,True,1
34703,Spiderling Studios,2015,True,0
34704,Spiderling Studios,2015,True,2
34705,Spiderling Studios,2015,True,0
34706,Spiderling Studios,2015,True,2
34707,Spiderling Studios,2015,True,2
34708,Spiderling Studios,2015,True,2
34709,Spiderling Studios,2015,True,2
34710,Spiderling Studios,2015,True,1
34711,Spiderling Studios,2015,True,2
34712,Spiderling Studios,2015,True,2
34713,Spiderling Studios,2015,True,0
34714,Spiderling Studios,2015,True,2
34715,Spiderling Studios,2015,True,1
34716,Spiderling Studios,2015,True,2
34717,Spiderling Studios,2015,True,2
34718,Spiderling Studios,2015,True,1
34719,Spiderling Studios,2015,True,2
34720,Spiderling Studios,2015,True,2
34721,Spiderling Studios,2015,True,1
34722,Spiderling Studios,2015,True,2
34723,Spiderling Studios,2015,True,2
34724,Spiderling Studios,2015,True,1
34725,Spiderling Studios,2015,True,1
34726,Spiderling Studios,2015,True,2
34727,Spiderling Studios,2015,True,1
34728,Spiderling Studios,2015,True,2
34729,Spiderling Studios,2015,True,0
34730,Spiderling Studios,2015,True,1
34731,Spiderling Studios,2015,True,2
34732,Spiderling Studios,2015,True,2
34733,Spiderling Studios,2015,True,2
34734,Spiderling Studios,2015,True,2
34735,Spiderling Studios,2015,True,2
34736,Spiderling Studios,2015,True,1
34737,Spiderling Studios,2015,True,0
34738,Spiderling Studios,2015,True,2
34739,Spiderling Studios,2015,True,0
34740,Spiderling Studios,2015,True,2
34741,Spiderling Studios,2015,True,2
34742,Spiderling Studios,2015,True,2
34743,Spiderling Studios,2015,True,2
34744,Spiderling Studios,2015,True,1
34745,Spiderling Studios,2015,True,2
34746,Spiderling Studios,2015,True,2
34747,Spiderling Studios,2015,True,0
34748,Spiderling Studios,2015,True,2
34749,Spiderling Studios,2015,True,1
34750,Spiderling Studios,2015,True,2
34751,Spiderling Studios,2015,True,2
34752,Spiderling Studios,2015,True,1
34753,Spiderling Studios,2015,True,2
34754,Spiderling Studios,2015,True,2
34755,Spiderling Studios,2015,True,1
34756,Spiderling Studios,2015,True,2
34757,Spiderling Studios,2015,True,2
34758,Spiderling Studios,2015,True,1
34759,Spiderling Studios,2015,True,1
34760,Spiderling Studios,2015,True,2
34761,Spiderling Studios,2015,True,1
34762,Spiderling Studios,2015,True,2
34763,Spiderling Studios,2015,True,0
34764,Spiderling Studios,2015,True,1
34765,Spiderling Studios,2015,True,2
34766,Spiderling Studios,2015,True,2
34767,Spiderling Studios,2015,True,2
34768,Spiderling Studios,2015,True,2
34769,Spiderling Studios,2015,True,2
34770,Spiderling Studios,2015,True,1
34771,Spiderling Studios,2015,True,0
34772,Spiderling Studios,2015,True,2
34773,Spiderling Studios,2015,True,0
34774,Spiderling Studios,2015,True,2
34775,Spiderling Studios,2015,True,2
34776,Spiderling Studios,2015,True,2
34777,Doctor Entertainment AB,2015,True,2
34778,Doctor Entertainment AB,2015,False,1
34779,Doctor Entertainment AB,2015,False,1
34780,Doctor Entertainment AB,2015,False,1
34781,Doctor Entertainment AB,2015,True,2
34782,Doctor Entertainment AB,2015,True,1
34783,Doctor Entertainment AB,2015,False,2
34784,Doctor Entertainment AB,2015,True,2
34785,Doctor Entertainment AB,2015,False,0
34786,Doctor Entertainment AB,2015,True,2
34787,Doctor Entertainment AB,2015,True,0
34788,Doctor Entertainment AB,2015,True,0
34789,Doctor Entertainment AB,2015,True,2
34790,Doctor Entertainment AB,2015,False,1
34791,Doctor Entertainment AB,2015,False,1
34792,Doctor Entertainment AB,2015,False,1
34793,Doctor Entertainment AB,2015,True,2
34794,Doctor Entertainment AB,2015,True,1
34795,Doctor Entertainment AB,2015,False,2
34796,Doctor Entertainment AB,2015,True,2
34797,Doctor Entertainment AB,2015,False,0
34798,Doctor Entertainment AB,2015,True,2
34799,Doctor Entertainment AB,2015,True,0
34800,Doctor Entertainment AB,2015,True,0
34801,Doctor Entertainment AB,2015,True,2
34802,Doctor Entertainment AB,2015,False,1
34803,Doctor Entertainment AB,2015,False,1
34804,Doctor Entertainment AB,2015,False,1
34805,Doctor Entertainment AB,2015,True,2
34806,Doctor Entertainment AB,2015,True,1
34807,Doctor Entertainment AB,2015,False,2
34808,Doctor Entertainment AB,2015,True,2
